source,source_qc_2_status,reason
picons/0.8w/digitv/transparent/1_0_1_3F0_1_1_E08318F_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/digitv/transparent/1_0_1_3F1_1_1_E08318F_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/digitv/transparent/1_0_1_3F2_1_1_E08318F_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/digitv/transparent/1_0_1_3F3_1_1_E08318F_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/digitv/transparent/1_0_1_3F5_7_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/digitv/transparent/1_0_1_3FB_1_1_E08318F_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/digitv/transparent/1_0_1_3FC_1_1_E08318F_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/digitv/transparent/1_0_1_3FE_1_1_E08318F_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/digitv/transparent/1_0_1_3FF_2_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/digitv/transparent/1_0_1_400_2_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/digitv/transparent/1_0_1_401_C_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/digitv/transparent/1_0_1_404_2_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/digitv/transparent/1_0_1_405_2_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/digitv/transparent/1_0_1_409_2_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/digitv/transparent/1_0_1_40C_C_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/digitv/transparent/1_0_1_596_C_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/digitv/transparent/1_0_1_B54_7_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/digitv/transparent/1_0_1_D34_C_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/digitv/transparent/1_0_1_D48_C_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/digitv/transparent/1_0_1_D52_2_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/digitv/transparent/1_0_1_D70_C_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/digitv/transparent/1_0_1_DE8_C_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/digitv/transparent/1_0_1_FBE_D_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/digitv/transparent/1_0_1_FE6_D_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/digitv/transparent/1_0_1_FF0_D_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/digitv/transparent/1_0_1_FFA_D_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/digitv/transparent/1_0_2_1022_C_1_E080000_0_0_0.png,SOURCE-PASS,Phase 1B approved integral rectangular brand geometry
picons/0.8w/digitv/transparent/1_0_2_102C_C_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/digitv/transparent/1_0_2_9CE_C_1_E080000_0_0_0.png,SOURCE-PASS,Phase 1B approved integral rectangular brand geometry
picons/0.8w/digitv/transparent/1_0_2_9D4_2_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/digitv/transparent/1_0_2_9E2_C_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/digitv/transparent/1_0_2_A78_1_1_E08318F_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/digitv/transparent/1_0_2_D98_1_1_E08318F_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/digitv/transparent/1_0_2_E1A_C_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/digitv/transparent/1_0_2_E24_C_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/digitv/transparent/1_0_2_E2E_C_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/digitv/transparent/1_0_2_E38_C_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/digitv/transparent/1_0_2_E42_C_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/digitv/transparent/1_0_2_E56_1_1_E08318F_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/digitv/transparent/1_0_2_E88_C_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/dvb-s-qpsk-10958h-359-2ae/transparent/1_0_2_2_1_0_E082ACE_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/dvb-s-qpsk-11900h-359-2ae/transparent/1_0_2_D02_C_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/dvb-s-qpsk-12418v-359-2ae/transparent/1_0_1_FF32_14_46_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_16_177D_AF6_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_16_1781_AF6_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_16_1784_AF6_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_16_1785_AF6_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_16_1786_AF6_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_16_1B72_AF7_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_16_1F4C_AF8_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_16_2337_AF9_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_16_233B_AF9_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_16_233F_AF9_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_16_2342_AF9_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_16_2B03_AFB_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_16_2B0C_AFB_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_16_2B0E_AFB_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_16_7A48_2CB_600_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_16_7A4A_2CB_600_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_16_7A4B_2CB_600_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_16_7A4D_2CB_600_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_16_7A52_2CB_600_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_16_7AAF_2CC_600_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_16_7E4_AF2_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_16_7E5_AF2_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_16_7E7_AF2_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_16_FAD_AF4_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_16_FB1_AF4_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_16_FB2_AF4_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_16_FB7_AF4_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_19_1780_AF6_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_19_1783_AF6_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_19_1788_AF6_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_19_1789_AF6_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_19_178E_AF6_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_19_178F_AF6_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_19_1B63_AF7_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_19_1B70_AF7_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_19_1B74_AF7_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_19_1F4E_AF8_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_19_1F4F_AF8_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_19_2334_AF9_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_19_2335_AF9_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_19_2343_AF9_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_19_2B06_AFB_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_19_3F3_AF1_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_19_3F8_AF1_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_19_5C8_4_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_19_5D2_4_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_19_7725_2C1_600_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_19_7726_2C1_600_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_19_7812_2C3_600_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_19_7AB7_2CC_600_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_19_7AB9_2CC_600_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_19_7ABB_2CC_600_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_19_7DB_AF2_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_19_7DC_AF2_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_19_7DE_AF2_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_19_7DF_AF2_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_19_7E0_AF2_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_19_7E1_AF2_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_19_FAC_AF4_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_19_FB4_AF4_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_19_FBA_AF4_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_1004_5_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_1770_7_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_177A_7_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_177B_AF6_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_177C_AF6_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_1782_AF6_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_1787_AF6_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_178C_AF6_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_1B6E_AF7_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_1B6F_AF7_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_1F4B_AF8_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_1F9_1B_2C0_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_1FA_1B_2C0_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_207_14_46_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_2336_AF9_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_233C_AF9_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_2B04_AFB_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_3E9_1_1_E08318F_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_3EB_2_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_3EE_1_1_E08318F_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_3F1_1_1_E08318F_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_3F2_1_1_E08318F_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_3F3_1_1_E08318F_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_3F4_2_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_3F4_AF1_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_3F5_AF1_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_3F6_7_1_E080000_0_0_0.png,SOURCE-PASS,Phase 1B approved integral rectangular brand geometry
picons/0.8w/freesat/transparent/1_0_1_3F6_AF1_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_3F7_AF1_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_3F9_1_1_E08318F_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_3F9_AF1_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_3FA_AF1_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_3FB_1_1_E08318F_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_3FC_AF1_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_3FF_2_1_E0831B3_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_400_AF1_BB_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_401_C_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_403_2_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_406_2_1_E0831B3_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_407_3_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_408_2_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_409_2_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_40C_C_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_41A_3_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_424_3_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_45F4_4_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_45F5_4_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_45FA_4_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_492_7_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_4BA_7_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_4C4_4_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_54E_2_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_564_3_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_582_7_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_58C_7_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_596_C_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_5AA_C_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_5E8_4_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_5F0_3_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_5FA_3_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_618_5_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_62C_2_1_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_7596_2BD_600_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_759F_2BD_600_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_75A3_2BD_600_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_75A4_2BD_600_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_75B4_2BD_600_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_75B9_2BD_600_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_75BA_2BD_600_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_75BB_2BD_600_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_76CF_2C0_600_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_76DA_2C0_600_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_7728_2C1_600_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_7733_2C1_600_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_7734_2C1_600_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_7735_2C1_600_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_77A7_2C2_600_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_77A9_2C2_600_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_77B2_2C2_600_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_77F1_2C3_600_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_77F3_2C3_600_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_77F4_2C3_600_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_77F6_2C3_600_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_77F9_2C3_600_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_780E_2C3_600_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_7810_2C3_600_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_78BB_2C5_600_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_78BD_2C5_600_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_78C0_2C5_600_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_78C2_2C5_600_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_78C3_2C5_600_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/0.8w/freesat/transparent/1_0_1_78C5_2C5_600_E080000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
